label,label_name,new_device,unusual_location,impossible_travel,used_vpn,credentials_breached,failed_logins,beneficiary_age_min,amount,amount_fraction
1,fraud,1,1,1,0,0,2,49.37,59815.37,0.4484
0,legit,1,0,0,0,0,0,1017.56,64255.82,0.5855
1,fraud,1,1,1,0,1,0,28.89,13725.18,0.1546
0,legit,0,0,0,0,0,0,644.57,63319.75,0.3448
1,fraud,1,0,0,1,1,1,6.63,65658.93,0.493
0,legit,0,1,0,0,0,0,1284.19,51497.83,0.3985
1,fraud,1,0,0,1,1,0,11.1,173302.69,0.8902
0,legit,1,0,0,0,0,0,3660.93,25885.65,0.1335
1,fraud,1,1,0,0,1,2,821.15,86129.86,0.839
0,legit,1,0,0,0,0,0,23415.09,41749.0,0.3564
1,fraud,1,0,0,1,0,0,399.99,70128.61,0.543
0,legit,0,0,0,0,0,0,5909.19,40983.24,0.3995
1,fraud,1,0,0,1,0,1,1134.18,13380.17,0.2125
0,legit,0,0,0,1,0,0,1281.74,6429.44,0.0721
1,fraud,1,1,1,0,0,1,341.95,49569.92,0.5263
0,legit,0,0,0,0,1,0,30403.75,3163.52,0.0172
1,fraud,0,0,0,0,1,0,1055.89,3804.72,0.0631
0,legit,0,0,0,0,0,0,942.02,17598.15,0.1613
1,fraud,1,1,1,0,0,3,34.33,92599.51,0.749
0,legit,0,0,0,0,0,0,12313.01,30253.22,0.1553
1,fraud,0,0,0,1,1,2,11.65,12661.1,0.5763
0,legit,0,0,0,0,0,0,233.46,5291.14,0.0514
1,fraud,1,0,1,1,0,1,23.4,52042.96,0.6667
0,legit,0,0,0,1,1,0,1138.9,1420.36,0.0357
1,fraud,1,1,0,1,1,1,290.42,113950.25,0.8447
0,legit,0,0,0,0,0,2,199.12,12552.02,0.0993
1,fraud,0,1,1,1,0,0,18.26,89324.53,0.6256
0,legit,1,0,0,1,0,0,26183.6,4149.9,0.149
1,fraud,1,1,0,1,1,2,46.89,113947.95,0.9595
0,legit,1,0,0,0,0,0,40908.45,55078.62,0.4163
1,fraud,1,1,1,1,0,2,20.99,105417.71,0.8103
0,legit,0,1,0,0,0,1,23779.49,32357.09,0.4151
1,fraud,1,1,1,1,1,2,4129.99,50857.91,0.4382
0,legit,0,0,0,1,0,0,919.6,5170.48,0.0462
1,fraud,1,1,0,1,1,1,55.31,50207.97,0.2911
0,legit,0,0,0,1,0,0,29364.93,14921.34,0.0809
1,fraud,1,1,0,1,0,0,57.59,55687.23,0.7119
0,legit,0,0,0,0,0,0,18616.53,5193.46,0.0276
1,fraud,0,1,0,0,0,1,56.55,21704.67,0.1562
0,legit,0,0,0,1,0,0,17.26,358.49,0.0053
1,fraud,1,1,0,1,1,3,47.9,18347.6,0.2559
0,legit,0,0,0,0,0,0,42788.74,1697.42,0.0325
1,fraud,0,1,1,0,0,1,1608.09,78093.07,0.5927
0,legit,0,0,0,1,0,0,39316.54,26360.37,0.6333
1,fraud,1,1,0,1,1,2,4756.26,156354.82,0.8678
0,legit,0,0,0,0,0,0,734.51,6503.48,0.0972
1,fraud,1,1,0,0,0,0,42.74,28968.53,0.5907
0,legit,1,0,0,0,0,2,1391.17,693.9,0.0251
1,fraud,0,1,1,0,0,2,4356.05,84425.42,0.4745
0,legit,0,0,0,0,0,0,40183.53,8863.83,0.1024
1,fraud,1,1,0,0,1,2,3373.55,28638.59,0.7946
0,legit,0,0,0,0,0,0,35867.7,2448.17,0.0171
1,fraud,1,1,1,1,1,0,218.88,22507.22,0.5619
0,legit,0,1,0,0,0,0,11018.43,14919.43,0.1236
1,fraud,0,1,1,1,1,2,39.78,46423.54,0.5938
0,legit,0,0,0,0,1,0,27278.17,8544.14,0.0792
1,fraud,1,1,0,1,0,0,48.21,142780.32,0.8125
0,legit,1,0,0,0,0,0,56.13,2085.99,0.0389
1,fraud,1,1,1,0,0,1,698.65,38486.77,0.9311
0,legit,0,0,0,0,0,1,12367.05,9576.76,0.0581
1,fraud,1,0,0,1,0,0,59.02,12129.96,0.0656
0,legit,0,0,0,0,0,0,13566.03,29689.66,0.2596
1,fraud,1,1,1,1,1,2,29.81,21825.63,0.249
0,legit,1,0,0,0,0,0,724.04,21891.93,0.2509
1,fraud,1,1,1,1,0,0,3049.61,34192.62,0.2452
0,legit,0,0,0,0,0,0,333.92,37569.74,0.5215
1,fraud,1,1,0,0,1,2,26.51,99509.68,0.5745
0,legit,0,0,0,0,0,0,799.19,3029.43,0.0185
1,fraud,1,1,0,0,1,1,332.13,63677.44,0.6479
0,legit,0,0,0,0,0,0,9589.78,1618.72,0.014
1,fraud,1,1,1,0,1,1,55.84,74844.33,0.7419
0,legit,0,0,1,0,0,0,92.11,57348.82,0.3307
1,fraud,1,1,1,0,1,1,464.2,107523.27,0.6079
0,legit,0,0,0,0,0,1,31924.62,6665.99,0.0542
1,fraud,1,0,0,1,1,0,42.93,4127.6,0.1625
0,legit,0,0,0,0,0,0,10498.2,946.24,0.0092
1,fraud,1,1,1,1,1,2,4686.92,47482.82,0.4219
0,legit,0,0,0,0,0,0,39927.96,19228.89,0.477
1,fraud,0,0,1,0,1,0,36.63,21361.04,0.9854
0,legit,0,0,0,0,0,1,349.67,9494.44,0.1632
1,fraud,1,1,1,1,0,2,657.03,158119.89,0.9324
0,legit,1,0,0,0,1,0,2234.87,8073.83,0.0507
1,fraud,1,0,0,1,0,2,504.35,69797.07,0.675
0,legit,0,0,0,0,0,0,781.15,5933.07,0.0316
1,fraud,1,1,1,0,1,0,37.68,132826.78,0.8755
0,legit,0,0,0,0,0,1,113.32,13767.8,0.1225
1,fraud,1,1,1,1,1,1,570.6,107362.24,0.9787
0,legit,1,0,0,0,0,0,711.07,13581.0,0.205
1,fraud,1,0,1,0,1,0,2212.83,50223.78,0.6247
0,legit,1,0,0,0,0,0,407.61,50662.47,0.6362
1,fraud,1,1,0,1,1,1,3879.14,8555.75,0.0791
0,legit,0,0,0,0,0,0,680.21,1987.19,0.0938
1,fraud,1,1,1,0,1,0,32.39,101750.39,0.525
0,legit,0,0,0,0,0,0,57.2,39241.91,0.2269
1,fraud,1,1,0,0,1,1,25.49,141309.58,0.8699
0,legit,0,0,0,1,0,1,1273.42,78.08,0.0007
1,fraud,1,0,1,0,1,2,36.55,99421.14,0.5322
0,legit,1,0,0,0,1,0,1001.68,1626.67,0.0403
1,fraud,1,1,0,0,0,0,25.58,144275.02,0.7281
0,legit,0,0,0,0,0,0,39257.1,12856.99,0.0854
1,fraud,1,1,1,0,0,2,18.67,77168.7,0.4874
0,legit,0,0,0,0,0,0,24951.04,6699.71,0.058
1,fraud,1,1,0,1,1,3,1122.75,21648.81,0.1953
0,legit,0,0,0,0,0,0,33799.91,2511.52,0.0322
1,fraud,1,0,1,0,0,0,23.57,82267.69,0.4822
0,legit,0,0,0,0,1,0,1246.3,2735.96,0.0565
1,fraud,1,1,1,0,1,2,4566.6,89640.5,0.4554
0,legit,1,0,0,0,0,0,1220.44,14720.88,0.0836
1,fraud,1,0,1,0,1,1,60.0,31710.74,0.8662
0,legit,0,0,0,0,0,0,40032.23,451.37,0.009
1,fraud,0,1,1,0,1,1,427.2,81870.5,0.8711
0,legit,0,0,0,0,0,0,762.52,852.88,0.0048
1,fraud,1,0,0,1,0,2,3417.02,156588.47,0.7919
0,legit,0,0,0,0,0,0,462.76,16583.28,0.1619
1,fraud,1,1,1,0,1,0,11.83,5508.8,0.1921
0,legit,0,0,0,0,0,0,27692.98,7864.42,0.1661
1,fraud,1,1,0,1,1,1,888.1,132701.84,0.9246
0,legit,0,0,0,0,0,0,32308.71,31044.32,0.2335
1,fraud,1,0,0,1,1,1,51.87,74671.12,0.6383
0,legit,1,0,0,0,0,0,38399.37,18159.5,0.2124
1,fraud,1,1,0,0,0,1,2.67,28438.25,0.5123
0,legit,0,0,0,0,0,0,210.74,24361.06,0.6687
1,fraud,1,1,0,1,1,0,46.87,63816.96,0.4972
0,legit,1,0,0,0,0,0,19732.5,5879.18,0.1643
1,fraud,1,1,0,0,1,0,2101.54,47162.03,0.6754
0,legit,0,0,0,0,0,0,9379.25,1472.96,0.0119
1,fraud,1,1,1,1,1,0,4918.58,26646.45,0.6958
0,legit,0,0,0,0,0,1,1054.04,19366.45,0.1023
1,fraud,1,0,0,1,0,0,35.22,82181.83,0.8568
0,legit,0,0,0,0,0,0,35363.56,86220.89,0.5327
1,fraud,1,0,0,1,1,1,1298.64,91885.91,0.9774
0,legit,0,1,0,0,0,0,36184.39,46148.81,0.2573
1,fraud,1,1,1,1,0,1,62.37,155309.79,0.9542
0,legit,0,0,0,0,0,0,52.43,91261.26,0.6597
1,fraud,1,1,0,1,0,0,46.34,55018.11,0.5925
0,legit,0,0,0,0,0,0,4029.34,84.98,0.0042
1,fraud,1,1,1,1,0,2,2357.7,29235.53,0.2855
0,legit,0,0,0,0,0,0,1023.16,7298.23,0.1583
1,fraud,1,0,1,1,0,0,32.8,35129.52,0.4332
0,legit,0,0,0,0,0,0,42801.03,3157.43,0.1219
1,fraud,1,1,1,1,1,1,2.83,105576.71,0.5586
0,legit,0,0,0,0,0,1,1423.47,12266.14,0.103
1,fraud,1,1,1,1,1,2,257.73,86868.11,0.8979
0,legit,0,0,0,0,0,0,10197.17,21145.38,0.1464
1,fraud,1,1,0,0,0,0,328.36,89792.42,0.4916
0,legit,0,0,0,0,0,0,10124.31,8690.49,0.0483
1,fraud,0,1,0,1,1,3,356.36,46587.98,0.2501
0,legit,1,0,0,0,0,0,21401.61,13591.3,0.1002
1,fraud,1,1,0,1,1,1,428.03,108537.01,0.5621
0,legit,0,0,0,1,0,0,29944.2,10047.19,0.1108
1,fraud,1,1,0,1,1,0,888.12,82923.08,0.7174
0,legit,0,0,0,0,0,0,14835.5,153.38,0.0008
1,fraud,1,1,0,1,0,0,2424.78,12059.85,0.5217
0,legit,0,0,0,0,0,0,9747.38,1549.73,0.0093
1,fraud,1,1,1,1,1,3,167.9,23474.46,0.4829
0,legit,0,1,0,1,0,0,548.64,5430.5,0.0674
1,fraud,1,1,1,1,1,1,982.97,175955.02,0.9291
0,legit,0,0,0,0,0,0,11322.84,8996.74,0.0553
1,fraud,1,0,0,0,1,0,47.13,71908.25,0.6163
0,legit,0,0,0,0,0,0,40282.49,2922.64,0.0322
1,fraud,1,0,1,1,1,1,4968.19,42541.87,0.5482
0,legit,0,0,0,0,0,0,13796.22,23984.45,0.2705
1,fraud,1,0,0,1,1,1,41.4,104206.52,0.6821
0,legit,0,0,0,0,0,0,440.37,16784.13,0.1759
1,fraud,1,1,0,0,0,2,47.19,121907.53,0.9851
0,legit,0,0,0,1,0,0,35568.88,6200.12,0.0549
1,fraud,1,1,0,1,1,1,27.08,35578.54,0.1895
0,legit,0,0,0,1,0,0,13650.44,5144.59,0.0396
1,fraud,1,1,1,1,1,3,45.42,71301.69,0.9236
0,legit,0,0,0,0,0,0,31749.94,71746.34,0.4195
1,fraud,0,1,1,1,1,0,259.81,103134.98,0.8227
0,legit,0,0,0,0,0,0,881.94,6991.26,0.0382
1,fraud,1,0,1,1,1,3,1070.98,3441.04,0.064
0,legit,0,0,0,0,0,0,4543.49,11015.58,0.5487
1,fraud,1,1,0,0,0,0,227.64,133427.6,0.8175
0,legit,1,0,0,0,0,0,29144.3,5171.31,0.0323
1,fraud,1,1,0,1,1,0,10.71,142252.07,0.9545
0,legit,0,0,0,0,0,0,201.59,17073.4,0.1491
1,fraud,1,1,1,0,1,0,56.11,131008.78,0.9043
0,legit,0,0,0,0,0,0,5838.17,67768.94,0.6038
1,fraud,1,1,0,0,1,1,10.01,30265.22,0.5042
0,legit,0,0,0,0,1,2,1305.72,21626.6,0.1886
1,fraud,1,0,1,1,0,0,335.37,59644.11,0.6942
0,legit,0,0,0,0,0,0,21467.32,26812.94,0.1653
1,fraud,0,0,0,0,0,1,699.65,13495.77,0.2211
0,legit,0,0,0,0,0,0,1438.46,100667.08,0.5721
1,fraud,1,1,1,0,1,1,21.23,52694.71,0.6631
0,legit,1,0,0,0,0,0,1326.24,19008.28,0.1076
1,fraud,1,1,0,0,1,1,40.72,120976.21,0.927
0,legit,0,0,0,0,0,0,38518.33,309.73,0.0075
1,fraud,1,1,0,1,0,1,609.09,55001.13,0.8323
0,legit,0,1,0,0,1,0,37976.32,4415.83,0.037
1,fraud,1,1,0,0,1,1,978.78,114647.71,0.8549
0,legit,0,0,0,0,0,0,1247.22,2464.06,0.04
1,fraud,1,1,1,0,1,0,1144.02,162091.33,0.9313
0,legit,0,0,0,0,0,0,13202.7,1659.73,0.0211
1,fraud,1,1,0,0,0,1,17.49,142377.72,0.819
0,legit,0,0,1,0,0,0,11895.39,12614.06,0.5566
1,fraud,1,1,0,1,0,2,8.05,67468.72,0.5694
0,legit,0,0,0,0,0,0,22002.17,16674.45,0.0917
1,fraud,1,1,1,1,1,1,1017.45,15729.73,0.7628
0,legit,0,0,0,0,0,0,9974.95,2512.35,0.0702
1,fraud,1,1,0,0,0,1,3190.7,88064.71,0.5411
0,legit,0,0,0,0,0,2,250.32,42658.71,0.2706
1,fraud,1,1,1,0,0,2,48.33,55785.79,0.5632
0,legit,0,0,0,0,0,0,31993.19,15537.75,0.2183
1,fraud,1,0,0,1,0,0,37.69,187099.86,0.9852
0,legit,0,0,0,1,0,0,11366.72,52855.09,0.2751
1,fraud,1,1,1,0,1,1,1457.92,155650.21,0.9222
0,legit,0,0,1,0,0,0,21096.24,1441.28,0.0417
1,fraud,1,1,1,1,0,1,1135.51,103115.57,0.7766
0,legit,0,0,0,0,0,0,130.52,59574.99,0.6071
1,fraud,1,1,1,1,1,1,8.31,8946.82,0.4023
0,legit,0,0,0,0,0,0,14493.15,29885.95,0.2539
1,fraud,1,1,0,0,1,1,3613.34,111007.33,0.5585
0,legit,0,0,0,0,0,0,1081.3,1870.2,0.0594
1,fraud,1,1,0,0,1,0,3714.88,124652.69,0.7531
0,legit,0,0,0,0,0,0,19485.59,22887.68,0.185
1,fraud,1,1,1,1,0,1,2112.98,123476.14,0.8089
0,legit,0,1,0,0,0,0,39483.65,15477.02,0.2015
1,fraud,1,1,0,0,1,0,37.14,123653.24,0.633
0,legit,0,0,0,0,0,0,31060.26,5589.96,0.1098
1,fraud,1,1,0,1,0,0,2220.08,17721.94,0.1948
0,legit,0,1,1,0,0,0,1100.41,37402.12,0.2006
1,fraud,1,1,1,0,0,0,13.6,112254.58,0.9253
0,legit,0,0,0,0,0,0,29090.52,80661.89,0.4829
1,fraud,1,1,1,1,1,1,40.73,105166.55,0.8043
0,legit,0,1,0,1,0,0,17359.29,15943.98,0.1062
1,fraud,0,1,0,1,1,3,358.34,74959.33,0.8109
0,legit,0,0,0,0,0,0,21612.95,7897.3,0.0441
1,fraud,1,0,0,1,1,1,18.86,136817.64,0.9777
0,legit,0,0,0,1,0,0,1057.86,531.09,0.0183
1,fraud,1,0,1,1,1,0,4351.34,115971.5,0.8074
0,legit,0,0,0,0,0,0,15325.46,3675.47,0.0388
1,fraud,1,0,1,0,0,2,22.34,79900.85,0.7809
0,legit,0,0,0,0,0,0,35418.88,3284.97,0.0799
1,fraud,1,1,0,1,1,0,335.57,4184.52,0.1321
0,legit,0,0,0,0,0,0,6007.87,2839.11,0.0695
1,fraud,1,1,0,1,1,1,17.98,54649.72,0.6151
0,legit,1,0,0,1,0,0,8673.54,27603.77,0.1469
1,fraud,1,1,1,1,0,0,131.43,114575.18,0.7176
0,legit,0,0,0,1,0,0,2733.77,8824.22,0.1558
1,fraud,1,1,0,0,0,2,5086.83,135043.59,0.7571
0,legit,0,0,0,0,0,0,8154.56,6479.74,0.077
1,fraud,1,1,1,1,1,1,55.01,84961.37,0.6365
0,legit,1,1,0,0,0,0,1290.18,1614.21,0.053
1,fraud,1,1,1,0,1,2,0.41,143985.47,0.8348
0,legit,0,1,0,1,1,1,525.52,55807.31,0.3883
1,fraud,1,0,0,1,1,0,953.65,47756.19,0.6842
0,legit,0,0,0,0,0,0,404.92,68067.16,0.3507
1,fraud,1,1,1,0,1,0,13.4,97353.15,0.8991
0,legit,0,0,0,0,0,0,42616.97,73470.26,0.4628
1,fraud,1,1,0,1,0,0,1242.76,122780.18,0.7711
0,legit,0,0,0,0,0,1,18111.31,31570.1,0.6398
1,fraud,0,1,1,0,1,0,4.48,20348.92,0.2308
0,legit,0,0,0,0,1,0,37090.49,5574.8,0.0326
1,fraud,1,1,0,0,0,0,92.98,15735.43,0.4343
0,legit,0,0,0,0,0,1,179.32,18138.77,0.2126
1,fraud,1,1,0,0,1,0,16.14,17133.26,0.238
0,legit,0,0,0,0,0,0,6712.84,23084.59,0.152
1,fraud,1,0,1,1,0,1,13.54,176406.26,0.9267
0,legit,0,0,1,0,0,0,17697.74,53.87,0.0006
1,fraud,1,1,0,1,0,0,1110.9,106572.73,0.952
0,legit,1,0,0,0,0,0,37268.26,11938.63,0.0819
1,fraud,1,1,0,1,1,0,19.43,17626.56,0.5313
0,legit,0,0,0,0,0,0,841.28,72526.67,0.6789
1,fraud,1,1,0,1,1,1,2738.07,22819.77,0.1267
0,legit,1,0,0,0,1,0,13852.53,33235.8,0.1792
1,fraud,1,0,1,0,1,2,1297.33,19869.61,0.1475
0,legit,0,0,0,0,0,0,36570.8,23743.39,0.3096
1,fraud,1,1,0,1,0,2,48.62,86410.12,0.6059
0,legit,0,1,0,0,0,1,36948.74,19439.97,0.1184
1,fraud,1,0,0,0,1,1,38.42,78422.32,0.5044
0,legit,1,0,0,1,0,0,498.3,1791.6,0.0511
1,fraud,1,1,0,1,0,0,9.52,119325.68,0.7492
0,legit,0,0,0,0,0,0,687.26,6032.16,0.0788
1,fraud,1,1,1,1,1,1,59.81,37142.42,0.9258
0,legit,1,0,0,0,0,0,83.28,92214.39,0.5824
1,fraud,1,1,0,1,0,0,1745.73,30314.84,0.4823
0,legit,0,1,0,1,0,0,17106.59,45398.25,0.6141
1,fraud,0,1,0,0,1,2,6.56,71773.46,0.6629
0,legit,0,0,0,0,0,0,1195.06,2042.73,0.027
1,fraud,1,1,1,1,0,1,45.29,17086.64,0.7228
0,legit,0,0,0,0,0,0,40679.45,18075.72,0.214
1,fraud,1,1,0,0,1,1,46.59,36680.56,0.7244
0,legit,0,0,0,1,0,0,356.76,84.88,0.002
1,fraud,1,0,1,0,1,1,5.46,62354.19,0.7453
0,legit,0,0,0,0,0,0,19051.66,11062.54,0.0836
1,fraud,1,1,0,1,1,1,285.75,180534.68,0.9896
0,legit,0,0,0,0,0,0,844.09,882.22,0.0136
1,fraud,0,1,1,1,1,0,1851.19,21531.58,0.1204
0,legit,0,0,0,0,0,0,435.51,16418.33,0.3412
1,fraud,1,1,1,1,0,0,68.02,21759.05,0.2437
0,legit,0,0,0,0,0,0,4495.37,9282.45,0.2238
1,fraud,1,1,0,0,1,0,1412.17,14539.67,0.1454
0,legit,0,0,0,0,0,0,1137.05,1786.67,0.0732
1,fraud,1,0,1,0,0,2,250.87,85570.79,0.6002
0,legit,0,0,0,0,0,1,439.37,3126.42,0.1011
1,fraud,1,1,1,0,1,0,4.25,13544.98,0.2611
0,legit,0,0,0,0,0,0,22402.19,4911.02,0.2186
1,fraud,1,1,0,1,1,0,37.46,99636.17,0.721
0,legit,0,0,0,0,0,0,939.67,7671.95,0.0634
1,fraud,1,1,0,0,0,0,5094.51,98244.0,0.5606
0,legit,0,0,0,0,0,0,18838.26,31590.38,0.1757
1,fraud,1,1,1,0,0,0,46.15,51733.15,0.7501
0,legit,0,1,0,0,1,0,12053.85,17297.03,0.0882
1,fraud,1,1,0,0,0,0,624.43,103712.23,0.9852
0,legit,0,0,0,1,0,0,875.54,3202.67,0.0432
1,fraud,1,0,0,0,0,0,12.57,136179.68,0.7247
0,legit,0,0,0,0,0,1,18747.9,11053.2,0.0727
1,fraud,1,1,0,0,0,0,15.12,58335.36,0.4723
0,legit,0,0,0,0,0,0,27224.14,28214.54,0.1502
1,fraud,1,0,1,1,1,3,31.33,146027.21,0.7587
0,legit,1,0,0,0,0,0,18352.81,60828.91,0.4206
1,fraud,1,1,0,0,1,0,982.42,47336.09,0.5932
0,legit,0,0,0,0,0,0,802.96,3296.1,0.1061
1,fraud,1,1,0,1,1,2,16.51,8915.38,0.0952
0,legit,0,0,0,1,1,0,283.26,9738.0,0.1107
1,fraud,1,0,0,0,1,3,4.14,123002.1,0.7369
0,legit,1,0,0,0,0,0,31090.82,1304.22,0.0539
1,fraud,1,1,0,1,1,3,47.87,15961.89,0.7091
0,legit,1,0,0,0,0,0,15476.05,15093.48,0.5368
1,fraud,1,1,1,1,1,1,2.76,77217.65,0.6528
0,legit,0,0,1,0,0,0,157.72,15039.2,0.1176
1,fraud,1,1,1,1,1,1,24.17,86894.74,0.8302
0,legit,0,1,0,0,0,2,1043.05,5033.97,0.1494
1,fraud,1,0,0,1,1,2,4970.28,18364.91,0.1395
0,legit,1,0,0,0,0,0,31291.35,10427.2,0.2192
1,fraud,1,1,0,1,0,2,7.36,16880.65,0.5333
0,legit,0,0,0,0,0,0,1423.66,43537.31,0.2242
1,fraud,1,0,1,1,1,1,48.56,68535.56,0.6179
0,legit,0,0,0,0,0,0,28090.32,12284.14,0.0869
1,fraud,1,1,0,1,1,2,14.5,63332.01,0.5234
0,legit,0,1,0,1,0,0,786.25,981.72,0.0129
1,fraud,1,1,1,1,1,2,1015.56,83686.57,0.7813
0,legit,0,0,0,0,0,0,38365.49,4.11,0.0001
1,fraud,1,1,0,0,0,0,2415.41,107506.21,0.8219
0,legit,0,0,0,0,0,0,443.95,10012.01,0.1004
1,fraud,1,1,1,1,1,2,48.15,191734.11,0.9821
0,legit,0,0,0,0,0,0,40819.37,3413.98,0.0532
1,fraud,1,1,1,0,1,1,551.53,109935.68,0.7055
0,legit,0,1,0,0,0,0,30012.71,17439.59,0.3247
1,fraud,0,1,1,1,1,3,7.26,87290.96,0.4435
0,legit,1,0,0,1,0,0,30830.26,20891.95,0.1351
1,fraud,1,1,0,1,1,2,38.6,99298.36,0.69
0,legit,0,0,0,0,1,0,480.06,11004.94,0.0696
1,fraud,1,0,0,1,1,2,3165.41,19955.37,0.1283
0,legit,0,0,0,0,0,0,29470.94,1582.35,0.0534
1,fraud,1,1,1,0,1,1,49.32,28416.76,0.537
0,legit,0,0,0,0,0,0,38530.73,7470.25,0.3166
1,fraud,1,1,1,0,1,2,1414.84,109570.25,0.6455
0,legit,0,0,0,0,0,0,41854.24,14358.71,0.0835
1,fraud,1,1,0,0,1,0,19.26,123950.87,0.9718
0,legit,0,0,0,0,0,0,10431.5,5583.21,0.1189
1,fraud,0,1,0,0,1,2,6.24,182449.67,0.9574
0,legit,1,0,0,0,0,0,1277.73,11475.89,0.0649
1,fraud,0,1,0,1,1,3,47.21,43874.91,0.7362
0,legit,0,0,0,0,1,0,1641.57,2137.22,0.0158
1,fraud,1,0,0,0,1,1,42.46,17201.32,0.7037
0,legit,0,0,0,0,0,0,36821.73,6561.44,0.2194
1,fraud,1,1,0,0,1,0,1074.98,79301.83,0.7175
0,legit,0,0,0,0,1,0,925.72,46807.49,0.4483
1,fraud,1,1,1,0,0,0,25.47,107741.81,0.9731
0,legit,0,0,0,0,0,0,9632.9,4268.25,0.0454
1,fraud,0,1,0,1,1,0,825.73,13141.8,0.0968
0,legit,0,0,0,0,1,0,11592.53,96685.37,0.5311
1,fraud,1,0,1,1,0,2,148.9,82018.32,0.5529
0,legit,0,0,0,0,0,0,656.97,31051.95,0.2475
1,fraud,0,1,0,0,1,1,3629.0,177251.63,0.9515
0,legit,0,0,0,0,0,0,34761.55,11948.34,0.1274
1,fraud,0,1,0,0,0,0,1219.35,108511.8,0.6713
0,legit,1,0,0,0,0,0,17261.79,16080.9,0.3778
1,fraud,1,1,1,1,1,0,722.63,86150.21,0.614
0,legit,0,1,0,0,0,0,656.57,10385.77,0.0895
1,fraud,1,1,0,1,1,1,3.92,66945.36,0.9026
0,legit,0,0,0,0,0,0,41460.48,1190.21,0.0165
1,fraud,0,0,1,0,1,1,25.34,32325.32,0.1741
0,legit,1,0,0,1,0,0,31368.08,7173.85,0.2151
1,fraud,1,1,0,1,0,2,5572.04,23058.47,0.1232
0,legit,0,0,0,0,0,0,958.29,473.85,0.0167
1,fraud,1,1,1,0,1,1,50.87,83684.66,0.7891
0,legit,0,0,0,0,0,1,12812.32,18034.68,0.2371
1,fraud,1,1,0,1,1,0,23.03,77378.44,0.5429
0,legit,0,0,0,0,0,0,544.79,7726.71,0.042
1,fraud,1,1,0,0,0,2,2826.34,168664.31,0.8642
0,legit,0,0,0,0,0,0,11926.87,10890.36,0.0951
1,fraud,1,1,0,0,1,0,702.61,42562.51,0.561
0,legit,0,0,0,0,0,0,33713.66,28081.01,0.1531
1,fraud,0,1,0,0,1,0,2540.83,88937.01,0.7604
0,legit,0,0,0,0,0,0,902.91,10386.47,0.4782
1,fraud,1,1,1,1,1,2,243.61,104479.71,0.7086
0,legit,0,0,0,1,0,0,25067.75,265.81,0.0015
1,fraud,1,1,0,1,1,0,712.07,36116.32,0.8723
0,legit,0,0,0,0,0,0,42400.07,6940.8,0.0657
1,fraud,1,1,1,1,1,1,7.84,94509.8,0.7672
0,legit,1,0,0,0,0,0,17206.24,43538.92,0.4339
1,fraud,1,0,1,0,1,3,43.46,35526.62,0.2985
0,legit,0,0,0,0,0,0,451.01,957.15,0.0174
1,fraud,1,1,0,1,1,1,251.95,34704.36,0.2245
0,legit,0,0,0,1,0,0,861.83,30101.65,0.1827
1,fraud,1,1,0,1,0,1,388.66,28551.27,0.7882
0,legit,0,0,0,1,0,0,11475.36,53588.66,0.3162
1,fraud,1,1,0,1,0,2,51.45,126354.76,0.8914
0,legit,0,0,0,0,0,0,17530.65,12971.23,0.2055
1,fraud,1,1,0,0,1,1,32.5,105682.74,0.7081
0,legit,0,0,0,0,0,0,54.89,14511.52,0.1145
1,fraud,1,1,0,0,1,0,2307.66,32583.72,0.4364
0,legit,0,1,0,0,0,0,761.96,10962.37,0.3574
1,fraud,1,1,0,1,1,2,453.88,87461.25,0.6966
0,legit,0,0,0,0,0,0,1133.5,101667.46,0.6299
1,fraud,0,1,1,0,1,0,21.83,59318.75,0.4019
0,legit,0,0,0,0,0,1,40721.42,5085.51,0.0753
1,fraud,1,1,1,0,0,0,238.8,96021.15,0.5144
0,legit,0,0,0,0,0,0,5371.72,25617.94,0.1826
1,fraud,1,1,0,1,1,1,703.2,153968.46,0.9528
0,legit,0,0,0,1,0,1,1040.27,28448.25,0.3219
1,fraud,1,1,0,0,1,1,9.42,33408.68,0.536
0,legit,0,0,0,0,0,0,39377.99,758.08,0.0127
1,fraud,1,0,0,1,0,2,2.7,42546.83,0.8166
0,legit,0,0,0,1,0,0,409.05,1413.08,0.0407
1,fraud,1,0,1,1,1,0,566.63,57831.35,0.5882
0,legit,0,0,0,0,1,0,26170.89,21237.85,0.6038
1,fraud,1,1,1,1,0,1,51.03,152460.11,0.8236
0,legit,0,0,0,0,0,0,16414.72,5669.95,0.1626
1,fraud,0,1,1,0,1,2,893.43,37884.1,0.7731
0,legit,1,0,0,0,0,0,45.2,74459.66,0.4084
1,fraud,1,1,0,1,1,2,250.26,79968.69,0.6027
0,legit,0,0,0,0,0,0,197.11,16544.3,0.5929
1,fraud,1,1,1,1,1,1,38.43,49530.88,0.2583
0,legit,0,0,0,0,0,0,317.67,17684.4,0.3718
1,fraud,1,1,0,1,1,2,3498.43,133615.36,0.8219
0,legit,0,0,0,0,0,0,29796.66,502.61,0.0048
1,fraud,1,0,1,1,1,0,560.45,3181.25,0.0771
0,legit,0,0,0,0,0,0,1697.38,35221.49,0.186
1,fraud,1,1,0,0,1,0,790.71,90026.76,0.9673
0,legit,0,0,0,1,0,0,530.03,20636.24,0.5039
1,fraud,1,1,0,0,0,2,58.31,41057.36,0.7074
